"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"s6n2t7","9266","3","Amadeus","Steins;Gate 0","3","Sun, 30 Oct 2022 23:56:19 GMT","1667174179908","99","","","","No","No","","","20","0","3","375842448209084417","375842448209084417","707706551829397565","59","F","S","S","S","A","F","D","",""
"sdsbzv","21602","2","Blue Sophie","Monster","1","Thu, 27 Oct 2022 21:50:32 GMT","1666907432812","5","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","D","F","D","",""
"sd8pjn","24379","2","Izumi Akazawa","Another","2","Thu, 27 Oct 2022 18:25:56 GMT","1666895156904","34","","","","No","No","","","4","0","2","375842448209084417","375842448209084417","707706551829397565","20","F","S","S","S","A","F","D","",""
"s7c1sh","14139","1","Gowther","The Seven Deadly Sins","2","Wed, 26 Oct 2022 16:47:14 GMT","1666802834141","68","","","","No","No","","","119","0","2","375842448209084417","375842448209084417","707706551829397565","38","F","S","S","S","A","F","D","",""
"s7sxcx","44373","1","Natalia Peres","Michiko & Hatchin","2","Wed, 26 Oct 2022 15:42:57 GMT","1666798977684","3","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","D","",""
"s81c07","9036","3","Misaki Yata","K-Project","1","Sun, 23 Oct 2022 09:39:40 GMT","1666517980675","16","","","","No","No","gohands","","26","0","1","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","S","F","D","",""
"s82sbt","7464","2","Yang Guifei","Fate/Grand Order","3","Sun, 23 Oct 2022 01:57:09 GMT","1666490229893","113","","","","No","No","b","","37","0","3","","375842448209084417","707706551829397565","58","F","S","S","F","B","F","D","",""
"s82tkm","18606","2","Future Gohan","Dragon Ball Z","0","Sun, 23 Oct 2022 01:56:46 GMT","1666490206880","17","","","","No","No","fs","","83","0","0","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","A","F","D","",""
"s8qg9n","4574","4","Ichika Nakano","The Quintessential Quintuplets","3","Sat, 22 Oct 2022 23:06:56 GMT","1666480016529","178","","","","No","No","","","804","0","3","375842448209084417","375842448209084417","707706551829397565","108","F","S","S","S","A","F","C","",""
"s8v5cs","10676","3","Chiba Atsuko","Paprika","2","Sat, 22 Oct 2022 21:37:55 GMT","1666474675739","20","","","","No","No","jinmin","","2","0","2","226440907774361600","375842448209084417","707706551829397565","10","F","S","S","F","F","F","D","",""
"slz19l","44282","1","Elder Fox","The Helpful Fox Senko-san","0","Sat, 22 Oct 2022 04:06:06 GMT","1666411566640","3","","","","No","No","","","2","0","0","389229706907484160","375842448209084417","707706551829397565","1","F","S","S","F","D","F","D","",""
"slw9mw","1380","2","Rena Sayama","Ultraman","0","Fri, 21 Oct 2022 20:44:08 GMT","1666385048020","6","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","C","",""
"sfdf3n","44252","1","Tamako Harakawa","Den-noh Coil","0","Fri, 21 Oct 2022 09:46:10 GMT","1666345570429","1","","","","No","No","alb","","0","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","D","",""
"sf7h6r","43833","1","Prince","Space Dandy","4","Fri, 21 Oct 2022 05:59:40 GMT","1666331980194","23","","","","No","No","dubian","","1","0","4","","375842448209084417","707706551829397565","13","F","S","S","F","B","F","D","",""
"sfgv84","6762","3","Grea","Mysteria Friends","0","Fri, 21 Oct 2022 01:01:54 GMT","1666314114111","9","","","","No","No","","","22","0","0","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","C","",""
"sf53ll","18578","1","Japan","Words Bubble Up Like Soda Pop","2","Thu, 20 Oct 2022 15:39:33 GMT","1666280373860","6","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","S","F","C","",""
"s9xj9h","24887","2","Nagisa Tezuka","Here Is Greenwood","3","Thu, 20 Oct 2022 01:44:10 GMT","1666230250941","28","","","","No","No","","","1","0","3","389229706907484160","375842448209084417","707706551829397565","14","F","S","S","F","F","F","D","",""
"s9zc9z","44083","1","Mitsuru Jougasaki","Sket Dance","2","Wed, 19 Oct 2022 12:27:55 GMT","1666182475753","1","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","D","",""
"s92twx","9688","3","Akira Shiodome","Nagi no Asukara","1","Wed, 19 Oct 2022 03:47:19 GMT","1666151239790","11","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","D","",""
"sg6b5c","32991","1","Mizuki","Wonder Egg Priority","4","Tue, 18 Oct 2022 20:33:32 GMT","1666125212553","50","","","","No","No","","","1","0","4","375842448209084417","375842448209084417","707706551829397565","29","F","S","S","S","B","F","D","",""
"sgcm0l","44081","1","Ludwig Van Beethoven","Read or Die","3","Tue, 18 Oct 2022 20:33:19 GMT","1666125199037","6","","","","No","No","alb","","1","0","3","482454576721559552","375842448209084417","707706551829397565","4","F","S","S","F","F","F","D","",""
"sgc44p","43831","1","Kiyoko","Tokyo Godfathers","2","Tue, 18 Oct 2022 19:40:23 GMT","1666122023739","1","","","","No","No","jinmin","","0","0","2","","375842448209084417","707706551829397565","0","F","S","S","F","B","F","D","",""
"sgc2gz","23949","2","Meme Oshino","Bakemonogatari","4","Tue, 18 Oct 2022 19:39:59 GMT","1666121999989","159","","","","No","No","m","","32","0","4","226440907774361600","375842448209084417","707706551829397565","76","F","S","S","F","F","F","D","",""
"sggrc1","9274","3","Wamuu","JoJo's Bizarre Adventure","1","Tue, 18 Oct 2022 09:33:41 GMT","1666085621389","31","","","","No","No","","","31","0","1","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","A","F","D","",""
"sgrtmw","43733","1","Sasha","Resident Evil: Damnation","2","Tue, 18 Oct 2022 08:53:15 GMT","1666083195047","4","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","D","",""
"sgprh6","11702","3","Gobta","That Time I Got Reincarnated as a Slime","3","Tue, 18 Oct 2022 07:03:44 GMT","1666076624977","92","","","","No","No","","","26","0","3","375842448209084417","375842448209084417","707706551829397565","53","F","S","S","S","A","F","D","",""
"sg4sc5","220","1","Kou Yamori","Call of the Night","3","Tue, 18 Oct 2022 06:12:14 GMT","1666073534096","111","","","","No","No","","","138","0","3","226440907774361600","375842448209084417","707706551829397565","66","F","S","S","F","F","F","A","",""
"s38sm5","10705","3","Poké Ball","Pokémon","4","Mon, 17 Oct 2022 06:34:48 GMT","1665988488131","237","","","","No","No","","","10","1","4","375842448209084417","375842448209084417","707706551829397565","138","F","S","S","S","A","D","D","",""
"s3qr7f","43430","1","Jing Xialian","Appare-Ranman!","4","Sun, 16 Oct 2022 08:58:04 GMT","1665910684387","30","","","","No","No","","","1","0","4","","375842448209084417","707706551829397565","18","F","S","S","F","A","F","D","",""
"srxvxw","4187","4","Kaoru Shimabukuro","The aquatope on white sand","0","Sun, 16 Oct 2022 02:15:18 GMT","1665886518055","8","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","C","",""
"srj4b9","9284","3","Sora Narukami","The Day I Became a God","0","Sat, 15 Oct 2022 06:46:34 GMT","1665816394097","7","","","","No","No","key","","1","0","0","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","S","F","D","",""
"srk92f","24391","2","Flower","*Luna: classroom","4","Sat, 15 Oct 2022 04:09:18 GMT","1665806958383","141","","","","No","No","fs","","42","0","4","375842448209084417","375842448209084417","707706551829397565","76","F","S","S","S","C","F","D","",""
"srqz06","4414","4","Kouha Ren","Magi: The Kingdom of Magic","2","Sat, 15 Oct 2022 00:16:33 GMT","1665792993242","49","","","","No","No","","","15","0","2","375842448209084417","375842448209084417","707706551829397565","28","F","S","S","S","A","F","C","",""
"spsnhd","3428","4","Shirakami Fubuki","Hololive: Holo no Graffiti","3","Fri, 14 Oct 2022 14:48:14 GMT","1665758894632","168","","","","No","No","fs","","356","0","3","482454576721559552","375842448209084417","707706551829397565","88","F","S","S","F","F","F","C","",""
"sps05c","43578","1","Oeufcoque Penteano","Mardock Scramble: The Second Combustion","1","Fri, 14 Oct 2022 14:43:48 GMT","1665758628248","2","","","","No","No","gohands","","2","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"spgpq9","43454","1","Yumeri Mizumori","Oshi ga Budoukan Ittekuretara Shinu","1","Fri, 14 Oct 2022 06:32:27 GMT","1665729147245","2","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","D","",""
"spg9n1","5112","3","Cherry","Words Bubble Up Like Soda Pop","0","Fri, 14 Oct 2022 05:52:51 GMT","1665726771246","15","","","","No","No","","","98","0","0","375842448209084417","375842448209084417","707706551829397565","9","F","S","S","S","A","F","C","",""
"sprpmh","44008","1","Susumu Yunokawa","Blue Exorcist","1","Fri, 14 Oct 2022 03:26:30 GMT","1665717990306","4","","","","No","No","","","0","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"sp4tzf","10417","3","Fafnir","Miss Kobayashi's Dragon Maid","2","Fri, 14 Oct 2022 01:43:10 GMT","1665711790398","63","","","","No","No","fs","","50","0","2","375842448209084417","375842448209084417","707706551829397565","38","F","S","S","S","A","F","D","",""
"sp0rvb","10652","3","Megumi Katou","Saekano: How to Raise a Boring Girlfriend","0","Thu, 13 Oct 2022 11:03:39 GMT","1665659019133","18","","","","No","No","fs","","238","0","0","","375842448209084417","707706551829397565","10","F","S","S","F","F","F","D","",""
"s4dlmp","3974","4","Hayase Nagatoro","Don't Toy with Me, Miss Nagatoro","1","Thu, 13 Oct 2022 03:03:28 GMT","1665630208595","45","","","","No","No","","","1541","0","1","375842448209084417","375842448209084417","707706551829397565","26","F","S","S","S","S","F","C","",""
"s4lkj0","10297","3","Chitan","Show by Rock!!#","3","Wed, 12 Oct 2022 22:58:08 GMT","1665615488574","51","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","29","F","S","S","S","A","F","D","",""
"s4lh9d","9568","3","Esdeath","Akame ga Kill!","2","Wed, 12 Oct 2022 22:27:18 GMT","1665613638066","88","","","","No","No","","","1815","0","2","226440907774361600","375842448209084417","707706551829397565","43","F","S","S","F","F","F","D","",""
"s4f41p","43422","1","Wagman","Mobile Suit Victory Gundam","2","Wed, 12 Oct 2022 20:26:23 GMT","1665606383582","1","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","C","F","D","",""
"s4gpz1","43616","1","Tarkus","JoJo's Bizarre Adventure","1","Wed, 12 Oct 2022 19:03:39 GMT","1665601419892","8","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","F","F","D","",""
"s4wjmw","43627","1","Kaname Sengoku","Welcome to the Ballroom","1","Wed, 12 Oct 2022 04:08:18 GMT","1665547698010","1","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","F","F","D","",""
"sz46f9","11564","3","Nobara Yukinokouji","Inu X Boku Secret Service","1","Tue, 11 Oct 2022 04:19:55 GMT","1665461995788","11","","","","No","No","","","4","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","D","",""
"szb8jz","205","2","Shion Asoma","A Couple of Cuckoos","1","Mon, 10 Oct 2022 23:25:53 GMT","1665444353456","13","","","","No","No","fs","","1","0","1","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","B","F","A","",""
"sz5hvm","4101","4","Ophelia","Vivy: Fluorite Eye's Song","1","Mon, 10 Oct 2022 20:17:53 GMT","1665433073959","23","","","","No","No","","","8","0","1","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","A","F","C","",""
"s1gk4g","46","3","Crazy Chicken's Owner","Shikizakura","1","Sun, 09 Oct 2022 23:45:46 GMT","1665359146094","8","","","","No","No","","","0","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","A","",""
"s13r3h","43609","1","Chaika Trabant","Chaika: The Coffin Princess","3","Sun, 09 Oct 2022 22:55:43 GMT","1665356143698","42","","","","No","No","","","14","0","3","375842448209084417","375842448209084417","707706551829397565","25","F","S","S","S","A","F","D","",""
"s10psj","38285","1","Sperm Cell","Cells at Work! CODE BLACK!","2","Sun, 09 Oct 2022 06:47:19 GMT","1665298039381","31","","","","No","No","","","92","0","2","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","A","F","D","",""
"sn49xr","1560","2","Houou Maniwa","Katanagatari","1","Sat, 08 Oct 2022 11:53:16 GMT","1665229996641","12","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","A","F","C","",""
"sn42st","43676","1","L'delise","Space Dandy 2","2","Sat, 08 Oct 2022 09:58:02 GMT","1665223082556","1","","","","No","No","dubian","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","D","",""
"snjfbn","11301","3","Chitose Itou","Iya na Kao Sarenagara Opantsu Misete Moraitai","2","Sat, 08 Oct 2022 06:18:39 GMT","1665209919882","49","","","","No","No","","","25","0","2","375842448209084417","375842448209084417","707706551829397565","26","F","S","S","S","S","F","D","",""
"snwq7c","474","3","Hugo Simon","Tales of Luminaria","1","Sat, 08 Oct 2022 01:12:54 GMT","1665191574936","16","","","","No","No","fs","","1","0","1","375842448209084417","375842448209084417","707706551829397565","10","F","S","S","S","A","F","A","",""
"sjcmqr","43680","1","Tobe","I Can't Understand What My Husband Is Saying: 2nd Thread","4","Fri, 07 Oct 2022 17:48:45 GMT","1665164925561","19","","","","No","No","","","1","0","4","375842448209084417","375842448209084417","707706551829397565","13","F","S","S","S","A","F","D","",""
"sj8wlp","4390","4","Iggy","JoJo's Bizarre Adventure: Stardust Crusaders","3","Fri, 07 Oct 2022 08:52:33 GMT","1665132753309","147","","","","No","No","","","92","0","3","375842448209084417","375842448209084417","707706551829397565","88","F","S","S","S","B","F","C","",""
"sjfhpn","12932","2","Nausicaa","Nausicaa of the Valley of the Wind","1","Fri, 07 Oct 2022 06:03:12 GMT","1665122592979","17","","","","No","No","fs","","48","0","1","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","S","F","D","",""
"sjhx66","14635","2","Remi Ayasaki","Horimiya","2","Thu, 06 Oct 2022 15:17:16 GMT","1665069436010","72","","","","No","No","fs","","65","0","2","375842448209084417","375842448209084417","707706551829397565","40","F","S","S","S","A","F","D","",""
"sb7ms1","4829","1","Yasuho Hirose","JoJo's Bizarre Adventure: JoJolion","4","Thu, 06 Oct 2022 02:29:56 GMT","1665023396330","234","","","","No","No","","","93","0","4","375842448209084417","375842448209084417","707706551829397565","131","F","S","S","S","A","F","D","",""
"sbbmzk","3298","4","Yukito Tsukishiro","Cardcaptor Sakura","1","Wed, 05 Oct 2022 09:10:36 GMT","1664961036617","20","","","","No","No","","","31","0","1","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","A","F","C","",""
"s5bl4k","9826","3","Sawako Kuronuma","Kimi ni Todoke - From Me to You","2","Tue, 04 Oct 2022 02:40:49 GMT","1664851249230","68","","","","No","No","f","","247","0","2","375842448209084417","375842448209084417","707706551829397565","39","F","S","S","S","A","F","D","",""
"s5w526","12433","3","Sumire Hirose","Saki: Episode of Side A","2","Mon, 03 Oct 2022 22:48:29 GMT","1664837309978","26","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","D","",""
"sk741x","43414","1","Lenine","Michiko & Hatchin","2","Mon, 03 Oct 2022 11:09:17 GMT","1664795357146","1","","","","No","No","","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","D","",""
"skt4v6","42874","1","Cookie","Hunter x Hunter (2011)","2","Mon, 03 Oct 2022 08:46:37 GMT","1664786797976","17","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","A","F","D","",""
"sklx10","11461","3","Maki Gamo","Don't Toy with Me, Miss Nagatoro","4","Mon, 03 Oct 2022 06:35:32 GMT","1664778932162","247","","","","No","No","b","","39","0","4","375842448209084417","375842448209084417","707706551829397565","144","F","S","S","S","S","F","D","",""
"sw47fz","14270","2","Miyamoto Musashi","Fate/Grand Order","3","Sat, 01 Oct 2022 16:48:19 GMT","1664642899232","124","","","","No","No","fs","","149","0","3","375842448209084417","375842448209084417","707706551829397565","68","F","S","S","S","A","F","D","",""
"swbkjh","17533","2","Kodachi Kuno","Ranma ½","1","Sat, 01 Oct 2022 12:20:30 GMT","1664626830627","9","","","","No","No","","","6","0","1","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","S","F","D","",""
"swbghs","43300","1","Otome Katou","School Days","1","Sat, 01 Oct 2022 11:14:22 GMT","1664622862662","2","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"swh0cs","17928","1","Raven Branwen","RWBY","4","Sat, 01 Oct 2022 05:04:35 GMT","1664600675915","91","","","","No","No","","","14","0","4","375842448209084417","375842448209084417","707706551829397565","48","F","S","S","S","B","F","D","",""
"s2ccdk","11763","1","Docbot","The Animatrix","2","Sat, 01 Oct 2022 00:33:39 GMT","1664584419937","5","","","","No","No","dubian","","0","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","C","",""
"s2kj0s","4105","4","Gray Fullbuster","Fairy Tail","2","Thu, 29 Sep 2022 23:03:31 GMT","1664492611092","86","","","","No","No","fs","","292","0","2","375842448209084417","375842448209084417","707706551829397565","53","F","S","S","S","A","F","C","",""
"s20sk6","7789","3","Alicia","The Detective is Already Dead","1","Thu, 29 Sep 2022 18:18:39 GMT","1664475519948","21","","","","No","No","","","6","0","1","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","A","F","D","",""
"shdv5q","1327","4","Fujimaki","Megalo Box","2","Thu, 29 Sep 2022 10:39:56 GMT","1664447996331","23","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","B","",""
"shtvt4","43016","1","Patricia Pearl","Fairy gone","0","Thu, 29 Sep 2022 08:11:50 GMT","1664439110003","1","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","S","F","D","",""
"sq334m","8793","3","Mei Kamino","Godzilla Singular Point","4","Tue, 27 Sep 2022 17:10:08 GMT","1664298608056","108","","","","No","No","","","8","0","4","375842448209084417","375842448209084417","707706551829397565","63","F","S","S","S","S","F","D","",""
"sq0hvq","43370","1","Crea Drosera","Aquarion Evol","2","Mon, 26 Sep 2022 22:25:10 GMT","1664231110015","4","","","","No","No","","","0","0","2","","375842448209084417","707706551829397565","1","F","S","S","F","B","F","D","",""
"s0b4tr","9147","3","Junpei Yoshino","Jujutsu Kaisen","2","Mon, 26 Sep 2022 00:32:55 GMT","1664152375074","80","","","","No","No","","","66","0","2","","375842448209084417","707706551829397565","44","F","S","S","F","A","F","D","",""
"s0b31n","14130","1","Tamamo-no-Mae","Fate/EXTRA","2","Mon, 26 Sep 2022 00:32:36 GMT","1664152356514","44","","","","No","No","b","","110","0","2","375842448209084417","375842448209084417","707706551829397565","24","F","S","S","S","S","F","D","",""
"svsmvc","43325","1","Ryoko Naoe","Sirius the Jaeger","2","Sun, 25 Sep 2022 10:07:53 GMT","1664100473835","4","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"svtvsf","43040","1","Margery Daw","Shakugan no Shana","3","Sun, 25 Sep 2022 07:50:02 GMT","1664092202373","12","","","","No","No","","","1","0","3","","375842448209084417","707706551829397565","5","F","S","S","F","D","F","D","",""
"svpwp5","17931","2","Shino","Kimi ni Todoke - From Me to You","3","Sat, 24 Sep 2022 21:55:13 GMT","1664056513336","37","","","","No","No","","","0","0","3","375842448209084417","375842448209084417","707706551829397565","21","F","S","S","S","A","F","D","",""
"sv43dj","43149","1","Mary Katz","Project ARMS","2","Sat, 24 Sep 2022 21:11:35 GMT","1664053895542","2","","","","No","No","f","","0","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"sm3zcv","42903","1","Sonoshee McLaren","Redline","2","Fri, 23 Sep 2022 17:33:14 GMT","1663954394844","6","","","","No","No","","","15","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","B","F","D","",""
"smpxr0","10316","3","Asia Argento","High School DxD","2","Fri, 23 Sep 2022 15:20:23 GMT","1663946423249","74","","","","No","No","fs","","125","0","2","375842448209084417","375842448209084417","707706551829397565","43","F","S","S","S","A","F","D","",""
"smvcx5","23713","2","Piccolo","Dragon Ball","1","Thu, 22 Sep 2022 23:58:44 GMT","1663891124412","32","","","","No","No","","","130","0","1","375842448209084417","375842448209084417","707706551829397565","18","F","S","S","S","B","F","D","",""
"smvl6g","9041","3","Darudayu","Show by Rock!!","2","Thu, 22 Sep 2022 23:17:57 GMT","1663888677976","28","","","","No","No","","","1","0","2","","375842448209084417","707706551829397565","15","F","S","S","F","B","F","D","",""
"dcf4pb","14824","1","Trish Una","JoJo's Bizarre Adventure: Golden Wind","1","Thu, 22 Sep 2022 11:18:35 GMT","1663845515545","29","","","","No","No","","","73","0","1","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","S","F","D","",""
"dc4t9t","4319","4","Sung Jin-Ah","Solo Leveling","2","Thu, 22 Sep 2022 03:02:34 GMT","1663815754699","69","","","","No","No","","","78","0","2","375842448209084417","375842448209084417","707706551829397565","41","F","S","S","S","S","F","C","",""
"dc5m9j","42912","1","Pist Shaz XI","Final Fantasy: Unlimited","3","Wed, 21 Sep 2022 21:03:59 GMT","1663794239598","6","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","A","F","D","",""
"dc25c1","11853","1","Beargguy III","Gundam Build Fighters","2","Wed, 21 Sep 2022 18:06:07 GMT","1663783567995","5","","","","No","No","robo","","1","0","2","389229706907484160","375842448209084417","707706551829397565","1","F","S","S","F","B","F","D","",""
"d6ljnv","23682","2","Minene Uryuu","Future Diary","2","Wed, 21 Sep 2022 04:10:48 GMT","1663733448529","52","","","","No","No","b","","45","0","2","375842448209084417","375842448209084417","707706551829397565","30","F","S","S","S","S","F","D","",""
"d6rddv","42777","1","Scolippi","JoJo's Bizarre Adventure: Golden Wind","3","Tue, 20 Sep 2022 21:55:20 GMT","1663710920682","54","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","31","F","S","S","S","A","F","D","",""
"d6rq29","43064","1","Mylene Flare Jenius","Macross 7","2","Tue, 20 Sep 2022 21:13:34 GMT","1663708414770","3","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","D","",""
"d6qkl8","14631","1","Ryuji Sakamoto","Persona 5 the Animation","2","Tue, 20 Sep 2022 09:36:57 GMT","1663666617203","44","","","","No","No","","","126","0","2","375842448209084417","375842448209084417","707706551829397565","24","F","S","S","S","A","F","D","",""
"dx2w7h","20670","1","Chinatsu Hiyama","Welcome to the Ballroom","1","Mon, 19 Sep 2022 02:43:17 GMT","1663555397130","2","","","","No","No","","","11","0","1","750916748492144770","750916748492144770","648031568756998155","1","F","S","F","F","S","F","D","",""
"dszrvd","3199","4","Lucy Heartfilia","Fairy Tail","3","Sun, 18 Sep 2022 03:51:54 GMT","1663473114320","178","","","","No","No","fs","","575","0","3","","375842448209084417","707706551829397565","101","F","S","S","F","B","F","C","",""
"dsj4nc","42434","1","Hikaru Sakuraba","Lucky Star","1","Sat, 17 Sep 2022 23:44:18 GMT","1663458258674","2","","","","No","No","","","0","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","S","F","D","",""
"dd77pc","31061","1","Crab Warden","Final Fantasy VII Remake","1","Sat, 17 Sep 2022 07:29:47 GMT","1663399787239","3","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"ddtq5v","9375","3","Shion","No. 6","1","Sat, 17 Sep 2022 06:41:04 GMT","1663396864474","22","","","","No","No","","","45","0","1","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","B","F","D","",""
"dd35sx","41934","1","Noredo Nug","Gundam Reconguista in G","0","Fri, 16 Sep 2022 23:47:34 GMT","1663372054989","1","","","","No","No","robo","","1","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","D","",""
"ddr996","42871","1","Chiara Toscana","Shakugan no Shana III","1","Fri, 16 Sep 2022 22:54:19 GMT","1663368859895","2","","","","No","No","","","0","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"ddm7xx","19332","2","Harada","Death Parade","1","Fri, 16 Sep 2022 05:58:18 GMT","1663307898430","12","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","D","",""
"d7fc7r","15935","1","Canary","Hunter x Hunter","2","Thu, 15 Sep 2022 19:38:37 GMT","1663270717748","38","","","","No","No","","","18","0","2","375842448209084417","375842448209084417","707706551829397565","23","F","S","S","S","S","F","D","",""
"d7bjzv","4319","4","Himori Akiyama","K-Project","0","Thu, 15 Sep 2022 09:39:11 GMT","1663234751143","9","","","","No","No","gohands","","1","0","0","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","S","F","C","",""
"dtcmrq","3691","4","Battler Ushiromiya","Umineko: When They Cry","1","Wed, 14 Sep 2022 21:40:49 GMT","1663191649477","20","","","","No","No","m","","25","0","1","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","A","F","C","",""
"dt4xw3","4004","4","Shirogane Noel","Hololive: Holo no Graffiti","2","Wed, 14 Sep 2022 05:35:54 GMT","1663133754233","81","","","","No","No","fs","","109","0","2","375842448209084417","375842448209084417","707706551829397565","49","F","S","S","S","S","F","C","",""
"dtzvgt","42390","1","Mika Futsuno","Sasami-san@Ganbaranai","0","Wed, 14 Sep 2022 03:18:09 GMT","1663125489501","1","","","","No","No","","","0","0","0","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","D","",""
"dtbmp6","42268","1","Megumi Sokabe","K-On!","1","Wed, 14 Sep 2022 00:11:09 GMT","1663114269573","5","","","","No","No","","","1","0","1","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","D","",""
"dtklpq","42279","1","Elizabeth Greenhow-Smith","Dimension W","2","Tue, 13 Sep 2022 23:16:25 GMT","1663110985235","6","","","","No","No","","","1","0","2","389229706907484160","375842448209084417","707706551829397565","4","F","S","S","F","F","F","D","",""
"dtvnrh","9358","3","Hinata Mukai","Gundam Build Divers Re:RISE","3","Tue, 13 Sep 2022 16:28:55 GMT","1663086535241","46","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","26","F","S","S","S","A","F","D","",""
"d87mjx","24086","2","Hifumi Togo","Persona 5 the Animation","3","Tue, 13 Sep 2022 09:31:08 GMT","1663061468010","79","","","","No","No","","","16","0","3","375842448209084417","375842448209084417","707706551829397565","46","F","S","S","S","A","F","D","",""
"d8tgc3","40680","1","Mai Ayano","Smile Down the Runway","4","Tue, 13 Sep 2022 07:22:39 GMT","1663053759186","10","","","","No","No","","","0","0","4","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","D","",""
